,label,dim_0,dim_1,layer,fold,text,iteration
3043,Pound,-7.785962104797363,-1.1909207105636597,output,train,What is this currency of england,950
3044,Moscow,-4.950782775878906,-0.4340367317199707,average,train,What is this capital of russia,950
3045,Moscow,-17.080602645874023,28.519611358642578,output,train,What is this capital of russia,950
3046,London,0.026858091354370117,-0.3421776294708252,average,train,What is this capital of england,950
3047,London,33.76960372924805,15.075796127319336,output,train,What is this capital of england,950
3048,Rouble,-4.975579738616943,3.798794746398926,average,train,What 's russia 's currency,950
3049,Rouble,-51.746368408203125,16.07121467590332,output,train,What 's russia 's currency,950
3050,Pound,0.002061549574136734,3.8906540870666504,average,train,What 's england 's currency,950
3051,Pound,-7.162500381469727,-1.2255349159240723,output,train,What 's england 's currency,950
3052,Moscow,-4.445680141448975,-0.6818914413452148,average,train,What 's russia 's capital,950
3053,Moscow,-13.903355598449707,29.536190032958984,output,train,What 's russia 's capital,950
3054,London,0.5319609642028809,-0.5900321006774902,average,train,What 's england 's capital,950
3055,London,36.368473052978516,16.09857940673828,output,train,What 's england 's capital,950
3056,Rouble,-4.103989601135254,5.008770942687988,average,dev,What currency is used in russia,950
3057,Rouble,-47.17282485961914,13.67047119140625,output,dev,What currency is used in russia,950
3058,Pound,0.8736516833305359,5.100630283355713,average,dev,What currency is used in england,950
3059,Pound,-6.095516204833984,-1.4169785976409912,output,dev,What currency is used in england,950
3060,Moscow,-4.496795177459717,-0.4251878261566162,average,dev,What is the capital and largest city of russia,950
3061,Moscow,-14.219300270080566,28.24798583984375,output,dev,What is the capital and largest city of russia,950
3062,London,0.48084592819213867,-0.3333287239074707,average,dev,What is the capital and largest city of england,950
3063,London,35.768489837646484,14.857370376586914,output,dev,What is the capital and largest city of england,950
3064,Rouble,-4.09357213973999,4.111433029174805,average,dev,What 's the currency in russia,950
3065,Rouble,-45.48476028442383,13.357994079589844,output,dev,What 's the currency in russia,950
3066,Pound,0.8840691447257996,4.203291893005371,average,dev,What 's the currency in england,950
3067,Pound,-4.791825294494629,-1.487278938293457,output,dev,What 's the currency in england,950
3068,Moscow,-4.486377716064453,-1.322525978088379,average,dev,What 's the capital of russia,950
3069,Moscow,-10.620001792907715,28.722209930419922,output,dev,What 's the capital of russia,950
3070,London,0.49126338958740234,-1.2306668758392334,average,dev,What 's the capital of england,950
3071,London,38.064090728759766,15.401893615722656,output,dev,What 's the capital of england,950
3072,Rouble,-5.487114906311035,4.046262264251709,average,train,What is this currency of russia,960
3073,Rouble,-52.58671188354492,16.15494155883789,output,train,What is this currency of russia,960
3074,Pound,-0.5063267946243286,4.137747764587402,average,train,What is this currency of england,960
3075,Pound,-7.865402698516846,-1.1846237182617188,output,train,What is this currency of england,960
3076,Moscow,-4.955256938934326,-0.4363518953323364,average,train,What is this capital of russia,960
3077,Moscow,-17.14008903503418,28.60647201538086,output,train,What is this capital of russia,960
3078,London,0.02553093433380127,-0.34486639499664307,average,train,What is this capital of england,960
3079,London,33.868186950683594,15.130475044250488,output,train,What is this capital of england,960
3080,Rouble,-4.9816575050354,3.7993361949920654,average,train,What 's russia 's currency,960
3081,Rouble,-51.957340240478516,16.119205474853516,output,train,What 's russia 's currency,960
3082,Pound,-0.0008695498108863831,3.890821695327759,average,train,What 's england 's currency,960
3083,Pound,-7.23603630065918,-1.220357894897461,output,train,What 's england 's currency,960
3084,Moscow,-4.449799537658691,-0.6832778453826904,average,train,What 's russia 's capital,960
3085,Moscow,-13.956510543823242,29.621475219726562,output,train,What 's russia 's capital,960
3086,London,0.5309880971908569,-0.5917923450469971,average,train,What 's england 's capital,960
3087,London,36.47002029418945,16.151172637939453,output,train,What 's england 's capital,960
3088,Rouble,-4.10917329788208,5.009000301361084,average,dev,What currency is used in russia,960
3089,Rouble,-47.3724479675293,13.708654403686523,output,dev,What currency is used in russia,960
3090,Pound,0.8716144561767578,5.100485801696777,average,dev,What currency is used in england,960
3091,Pound,-6.1525068283081055,-1.422206163406372,output,dev,What currency is used in england,960
3092,Moscow,-4.500645160675049,-0.4271949529647827,average,dev,What is the capital and largest city of russia,960
3093,Moscow,-14.269050598144531,28.330829620361328,output,dev,What is the capital and largest city of russia,960
3094,London,0.4801427125930786,-0.33570945262908936,average,dev,What is the capital and largest city of england,960
3095,London,35.872703552246094,14.907113075256348,output,dev,What is the capital and largest city of england,960
3096,Rouble,-4.098890781402588,4.111972332000732,average,dev,What 's the currency in russia,960
3097,Rouble,-45.67633056640625,13.396628379821777,output,dev,What 's the currency in russia,960
3098,Pound,0.8818970322608948,4.203457832336426,average,dev,What 's the currency in england,960
3099,Pound,-4.841560363769531,-1.4912633895874023,output,dev,What 's the currency in england,960
3100,Moscow,-4.490362167358398,-1.3242229223251343,average,dev,What 's the capital of russia,960
3101,Moscow,-10.660310745239258,28.80560302734375,output,dev,What 's the capital of russia,960
3102,London,0.4904254674911499,-1.232737421989441,average,dev,What 's the capital of england,960
3103,London,38.170494079589844,15.450947761535645,output,dev,What 's the capital of england,960
3104,Rouble,-5.491839408874512,4.04612922668457,average,train,What is this currency of russia,970
3105,Rouble,-52.78029251098633,16.19390869140625,output,train,What is this currency of russia,970
3106,Pound,-0.5076048374176025,4.1372904777526855,average,train,What is this currency of england,970
3107,Pound,-7.9211201667785645,-1.1886467933654785,output,train,What is this currency of england,970
3108,Moscow,-4.958332061767578,-0.438449501991272,average,train,What is this capital of russia,970
3109,Moscow,-17.181842803955078,28.68667984008789,output,train,What is this capital of russia,970
3110,London,0.025902628898620605,-0.3472883701324463,average,train,What is this capital of england,970
3111,London,33.9771842956543,15.178900718688965,output,train,What is this capital of england,970
3112,Rouble,-4.986844062805176,3.7999191284179688,average,train,What 's russia 's currency,970
3113,Rouble,-52.1525764465332,16.1601619720459,output,train,What 's russia 's currency,970
3114,Pound,-0.0026094429194927216,3.891080379486084,average,train,What 's england 's currency,970
3115,Pound,-7.293407440185547,-1.2223914861679077,output,train,What 's england 's currency,970
3116,Moscow,-4.453336715698242,-0.6846597194671631,average,train,What 's russia 's capital,970
3117,Moscow,-13.999595642089844,29.703168869018555,output,train,What 's russia 's capital,970
3118,London,0.5308979749679565,-0.5934984683990479,average,train,What 's england 's capital,970
3119,London,36.57732009887695,16.200336456298828,output,train,What 's england 's capital,970
3120,Rouble,-4.11329984664917,5.009370803833008,average,dev,What currency is used in russia,970
3121,Rouble,-47.5540657043457,13.738629341125488,output,dev,What currency is used in russia,970
3122,Pound,0.8709350824356079,5.100532054901123,average,dev,What currency is used in england,970
3123,Pound,-6.203623294830322,-1.4279224872589111,output,dev,What currency is used in england,970
3124,Moscow,-4.503420829772949,-0.4290410280227661,average,dev,What is the capital and largest city of russia,970
3125,Moscow,-14.304336547851562,28.40810203552246,output,dev,What is the capital and largest city of russia,970
3126,London,0.48081374168395996,-0.33787989616394043,average,dev,What is the capital and largest city of england,970
3127,London,35.98530960083008,14.951594352722168,output,dev,What is the capital and largest city of england,970
3128,Rouble,-4.103397846221924,4.112574577331543,average,dev,What 's the currency in russia,970
3129,Rouble,-45.853084564208984,13.428494453430176,output,dev,What 's the currency in russia,970
3130,Pound,0.8808371424674988,4.203735828399658,average,dev,What 's the currency in england,970
3131,Pound,-4.886459827423096,-1.4956556558609009,output,dev,What 's the currency in england,970
3132,Moscow,-4.493518829345703,-1.3258366584777832,average,dev,What 's the capital of russia,970
3133,Moscow,-10.689302444458008,28.884885787963867,output,dev,What 's the capital of russia,970
3134,London,0.4907158613204956,-1.2346755266189575,average,dev,What 's the capital of england,970
3135,London,38.28318786621094,15.496111869812012,output,dev,What 's the capital of england,970
3136,Rouble,-5.494368553161621,4.046717643737793,average,train,What is this currency of russia,980
3137,Rouble,-52.940975189208984,16.217214584350586,output,train,What is this currency of russia,980
3138,Pound,-0.5060375928878784,4.1376190185546875,average,train,What is this currency of england,980
3139,Pound,-7.9407501220703125,-1.2094182968139648,output,train,What is this currency of england,980
3140,Moscow,-4.959890365600586,-0.43996942043304443,average,train,What is this capital of russia,980
3141,Moscow,-17.212909698486328,28.75520896911621,output,train,What is this capital of russia,980
3142,London,0.02844107151031494,-0.3490680456161499,average,train,What is this capital of england,980
3143,London,34.09671401977539,15.216951370239258,output,train,What is this capital of england,980
3144,Rouble,-4.989192485809326,3.801140308380127,average,train,What 's russia 's currency,980
3145,Rouble,-52.30927276611328,16.183427810668945,output,train,What 's russia 's currency,980
3146,Pound,-0.0008612684905529022,3.8920416831970215,average,train,What 's england 's currency,980
3147,Pound,-7.309046268463135,-1.2432063817977905,output,train,What 's england 's currency,980
3148,Moscow,-4.454714298248291,-0.685546875,average,train,What 's russia 's capital,980
3149,Moscow,-14.023297309875488,29.77241325378418,output,train,What 's russia 's capital,980
3150,London,0.5336172580718994,-0.5946455001831055,average,train,What 's england 's capital,980
3151,London,36.70106887817383,16.23858070373535,output,train,What 's england 's capital,980
3152,Rouble,-4.11580228805542,5.010239601135254,average,dev,What currency is used in russia,980
3153,Rouble,-47.70627975463867,13.754032135009766,output,dev,What currency is used in russia,980
3154,Pound,0.8725287914276123,5.101140975952148,average,dev,What currency is used in england,980
